,location,bedrooms,bathrooms,price,cluster
100,0.4819078947368421,0.2,0.2,0.06367041198501872,1
101,0.5575657894736842,0.2,0.2,0.06367041198501872,1
102,0.7746710526315789,0.2,0.2,0.07116104868913858,0
103,0.6036184210526315,0.0,0.0,0.07116104868913858,0
104,0.4375,0.2,0.2,0.07303370786516855,1
105,0.2006578947368421,0.4000000000000001,0.2,0.07490636704119849,1
106,0.5904605263157895,0.4000000000000001,0.2,0.07490636704119849,0
107,0.38322368421052627,0.4000000000000001,0.4000000000000001,0.07677902621722846,3
108,0.7746710526315789,0.0,0.0,0.08239700374531833,0
109,0.34375,0.2,0.2,0.08239700374531833,1
110,0.569078947368421,0.0,0.0,0.08239700374531833,1
111,0.35197368421052627,0.0,0.0,0.08239700374531833,1
112,0.3421052631578947,0.0,0.0,0.08239700374531833,1
113,0.4046052631578947,0.2,0.2,0.43820224719101125,1
114,0.5016447368421052,0.0,0.0,0.08239700374531833,1
115,0.28618421052631576,0.2,0.2,0.08239700374531833,1
116,0.11677631578947367,0.4000000000000001,0.2,0.08239700374531833,1
117,0.28618421052631576,0.2,0.2,0.08239700374531833,1
118,0.44901315789473684,0.2,0.2,0.08239700374531833,1
119,0.4375,0.2,0.2,0.08239700374531833,1
120,0.3042763157894737,0.2,0.2,0.08239700374531833,1
121,0.40789473684210525,0.2,0.0,0.08239700374531833,1
122,0.28618421052631576,0.2,0.2,0.08239700374531833,1
123,0.16611842105263158,0.0,0.0,0.08239700374531833,1
124,0.11019736842105263,0.4000000000000001,0.2,0.08239700374531833,1
125,0.6134868421052632,0.4000000000000001,0.2,0.08239700374531833,0
126,0.8338815789473684,0.4000000000000001,0.4000000000000001,0.08239700374531833,2
127,0.18092105263157893,0.4000000000000001,0.4000000000000001,0.2883895131086142,3
128,0.4325657894736842,0.4000000000000001,0.4000000000000001,0.32584269662921345,3
129,0.4375,0.2,0.0,0.08239700374531833,1
130,0.009868421052631578,0.2,0.2,0.08239700374531833,1
131,0.888157894736842,0.0,0.0,0.08239700374531833,0
132,0.22039473684210525,0.2,0.2,0.08239700374531833,1
133,0.8338815789473684,0.4000000000000001,0.2,0.08239700374531833,0
134,0.8388157894736842,0.2,0.2,0.08520599250936328,0
135,0.20888157894736842,0.2,0.2,0.0898876404494382,1
136,0.2763157894736842,0.2,0.2,0.0936329588014981,1
137,0.7746710526315789,0.2,0.2,0.0936329588014981,0
138,0.8519736842105262,0.2,0.2,0.0936329588014981,0
139,0.5970394736842105,0.4000000000000001,0.2,0.0936329588014981,0
140,0.7730263157894737,0.2,0.2,0.0936329588014981,0
141,0.7746710526315789,0.4000000000000001,0.2,0.0936329588014981,0
142,0.7532894736842105,0.2,0.0,0.0936329588014981,0
143,0.3355263157894737,0.4000000000000001,0.2,0.850187265917603,3
144,0.9292763157894737,0.4000000000000001,0.4000000000000001,0.2696629213483146,2
145,0.475328947368421,0.0,0.0,0.0936329588014981,1
146,0.7746710526315789,0.2,0.2,0.0936329588014981,0
147,0.4950657894736842,0.2,0.0,0.09737827715355804,1
148,0.43914473684210525,0.2,0.2,0.10112359550561797,1
149,0.46546052631578944,0.4000000000000001,0.2,0.10112359550561797,1
150,0.5740131578947368,0.0,0.0,0.10112359550561797,1
151,0.20888157894736842,0.2,0.2,0.10112359550561797,1
152,0.5986842105263157,0.2,0.2,0.10112359550561797,0
153,0.6513157894736842,0.4000000000000001,0.0,0.10112359550561797,0
154,0.5723684210526315,0.2,0.2,0.10112359550561797,1
155,0.925986842105263,0.2,0.2,0.10112359550561797,0
156,0.9391447368421052,0.0,0.0,0.10112359550561797,0
157,0.6792763157894737,0.4000000000000001,0.0,0.10112359550561797,0
158,0.5723684210526315,0.2,0.2,0.10112359550561797,1
159,0.3125,0.2,0.2,0.10112359550561797,1
160,0.84375,0.2,0.2,0.10112359550561797,0
161,0.4588815789473684,0.2,0.0,0.10112359550561797,1
162,0.694078947368421,0.4000000000000001,0.4000000000000001,0.10112359550561797,2
163,0.7746710526315789,0.2,0.2,0.10112359550561797,0
164,0.4375,0.2,0.2,0.10112359550561797,1
165,0.4375,0.2,0.2,0.10112359550561797,1
166,0.4375,0.4000000000000001,0.2,0.10112359550561797,1
167,0.4375,0.4000000000000001,0.2,0.10112359550561797,1
168,0.4605263157894737,0.2,0.0,0.10112359550561797,1
169,0.5740131578947368,0.2,0.2,0.10112359550561797,1
170,0.7746710526315789,0.2,0.2,0.10112359550561797,0
171,0.48684210526315785,0.0,0.0,0.10112359550561797,1
172,0.3223684210526316,0.2,0.2,0.10112359550561797,1
173,0.3963815789473684,0.4000000000000001,0.2,0.10112359550561797,1
174,0.7746710526315789,0.2,0.2,0.10112359550561797,0
175,0.5148026315789473,0.4000000000000001,0.2,0.10112359550561797,1
176,0.7746710526315789,0.4000000000000001,0.2,0.10861423220973782,0
177,0.725328947368421,0.2,0.0,0.11048689138576778,0
178,0.21710526315789472,0.2,0.2,0.11235955056179775,1
179,0.8634868421052632,0.2,0.2,0.11235955056179775,0
180,0.7779605263157894,0.2,0.2,0.11235955056179775,0
181,0.5723684210526315,0.2,0.2,0.11423220973782772,1
182,0.21052631578947367,0.2,0.0,0.11610486891385766,1
183,0.5180921052631579,0.2,0.2,0.11610486891385766,1
184,0.600328947368421,0.0,0.0,0.11985018726591759,0
185,0.4375,0.2,0.2,0.11985018726591759,1
186,0.5723684210526315,0.4000000000000001,0.2,0.11985018726591759,1
187,0.30921052631578944,0.2,0.2,0.11985018726591759,1
188,0.03289473684210526,0.2,0.2,0.11985018726591759,1
189,0.35197368421052627,0.2,0.2,0.11985018726591759,1
190,0.7746710526315789,0.4000000000000001,0.0,0.11985018726591759,0
191,0.7746710526315789,0.2,0.2,0.11985018726591759,0
192,0.59375,0.4000000000000001,0.2,0.11985018726591759,0
193,0.569078947368421,0.2,0.2,0.11985018726591759,1
194,0.3289473684210526,0.4000000000000001,0.2,0.11985018726591759,1
195,0.8338815789473684,0.4000000000000001,0.4000000000000001,0.11985018726591759,2
196,0.14473684210526316,0.4000000000000001,0.4000000000000001,0.11985018726591759,3
197,0.8470394736842105,0.2,0.2,0.11985018726591759,0
198,0.7746710526315789,0.2,0.2,0.11985018726591759,0
199,0.40789473684210525,0.2,0.2,0.11985018726591759,1
200,0.40789473684210525,0.2,0.2,0.11985018726591759,1
201,0.14309210526315788,0.0,0.0,0.11985018726591759,1
202,0.28618421052631576,0.4000000000000001,0.0,0.11985018726591759,1
203,0.8338815789473684,0.4000000000000001,0.4000000000000001,0.11985018726591759,2
204,0.3421052631578947,0.2,0.2,0.11985018726591759,1
205,0.2911184210526316,0.6000000000000001,0.6000000000000001,0.11985018726591759,3
206,0.4375,0.4000000000000001,0.2,0.11985018726591759,1
207,0.43914473684210525,0.2,0.2,0.11985018726591759,1
208,0.6052631578947368,0.2,0.0,0.11985018726591759,0
209,0.4671052631578947,0.0,0.0,0.11985018726591759,1
210,0.40789473684210525,0.2,0.2,0.11985018726591759,1
211,0.16611842105263158,0.0,0.0,0.11985018726591759,1
212,0.6792763157894737,0.2,0.0,0.11985018726591759,0
213,0.32072368421052627,0.4000000000000001,0.0,0.11985018726591759,1
214,0.3421052631578947,0.2,0.2,0.11985018726591759,1
215,0.27796052631578944,0.2,0.0,0.11985018726591759,1
216,0.850328947368421,0.4000000000000001,0.2,0.11985018726591759,0
217,0.8519736842105262,0.4000000000000001,0.2,0.11985018726591759,0
218,0.3421052631578947,0.2,0.2,0.1254681647940075,1
219,0.7746710526315789,0.4000000000000001,0.2,0.12734082397003743,0
220,0.7828947368421052,0.2,0.2,0.13108614232209737,0
221,0.6052631578947368,0.2,0.2,0.13108614232209737,0
222,0.35855263157894735,0.0,0.0,0.13108614232209737,1
223,0.6513157894736842,0.2,0.0,0.13108614232209737,0
224,0.08717105263157894,0.2,0.2,0.13108614232209737,1
225,0.4358552631578947,0.4000000000000001,0.2,0.13108614232209737,1
226,0.4375,0.4000000000000001,0.2,0.1385767790262172,1
227,0.8782894736842105,0.2,0.2,0.1385767790262172,0
228,0.35197368421052627,0.2,0.2,0.1385767790262172,1
229,0.59375,0.4000000000000001,0.2,0.1385767790262172,0
230,0.3388157894736842,0.4000000000000001,0.4000000000000001,0.1385767790262172,3
231,0.0756578947368421,0.4000000000000001,0.0,0.1385767790262172,1
232,0.31085526315789475,0.4000000000000001,0.2,0.1385767790262172,1
233,0.888157894736842,0.0,0.0,0.1385767790262172,0
234,0.7220394736842105,0.2,0.2,0.1385767790262172,0
235,0.6973684210526315,0.4000000000000001,0.2,0.1385767790262172,0
236,0.6052631578947368,0.4000000000000001,0.2,0.1385767790262172,0
237,0.3371710526315789,0.2,0.2,0.1385767790262172,1
238,0.20394736842105263,0.2,0.2,0.1385767790262172,1
239,0.5016447368421052,0.0,0.0,0.1385767790262172,1
240,0.569078947368421,0.4000000000000001,0.2,0.1385767790262172,1
241,0.7171052631578947,0.0,0.0,0.1385767790262172,0
242,0.9276315789473684,0.4000000000000001,0.4000000000000001,0.1385767790262172,2
243,0.8470394736842105,0.4000000000000001,0.4000000000000001,0.1385767790262172,2
244,0.8651315789473684,0.2,0.2,0.1385767790262172,0
245,0.28618421052631576,0.4000000000000001,0.2,0.1385767790262172,1
246,0.006578947368421052,0.2,0.0,0.1385767790262172,1
247,0.8651315789473684,0.0,0.0,0.1385767790262172,0
248,0.912828947368421,0.4000000000000001,0.4000000000000001,0.1385767790262172,2
249,0.3421052631578947,0.4000000000000001,0.4000000000000001,0.1385767790262172,3
250,0.35855263157894735,0.0,0.0,0.1385767790262172,1
251,0.7746710526315789,0.4000000000000001,0.4000000000000001,0.14232209737827714,2
252,0.9769736842105262,0.2,0.2,0.14606741573033707,0
253,0.9276315789473684,0.2,0.0,0.14606741573033707,0
254,0.3421052631578947,0.2,0.2,0.14606741573033707,1
255,0.5032894736842105,0.2,0.0,0.14794007490636704,1
256,0.4375,0.4000000000000001,0.4000000000000001,0.15355805243445692,3
257,0.7746710526315789,0.4000000000000001,0.2,0.15355805243445692,0
258,0.20230263157894735,0.2,0.2,0.15730337078651685,1
259,0.35855263157894735,0.2,0.2,0.15730337078651685,1
260,0.2319078947368421,0.0,0.0,0.15730337078651685,1
261,0.7072368421052632,0.4000000000000001,0.0,0.15730337078651685,0
262,0.35197368421052627,0.2,0.2,0.15730337078651685,1
263,0.7171052631578947,0.0,0.0,0.15730337078651685,0
264,0.3421052631578947,0.4000000000000001,0.2,0.15730337078651685,1
265,0.34046052631578944,0.4000000000000001,0.4000000000000001,0.15730337078651685,3
266,0.3059210526315789,0.2,0.2,0.15730337078651685,1
267,0.8865131578947368,0.4000000000000001,0.2,0.15730337078651685,0
268,0.20394736842105263,0.2,0.2,0.15730337078651685,1
269,0.606907894736842,0.2,0.0,0.15730337078651685,0
270,0.4161184210526316,0.2,0.2,0.15730337078651685,1
271,0.16611842105263158,0.0,0.0,0.15730337078651685,1
272,0.6217105263157895,0.4000000000000001,0.2,0.15730337078651685,0
273,0.9276315789473684,0.4000000000000001,0.4000000000000001,0.15730337078651685,2
274,0.44572368421052627,0.2,0.2,0.15730337078651685,1
275,0.35855263157894735,0.0,0.0,0.15730337078651685,1
276,0.4375,0.4000000000000001,0.2,0.15730337078651685,1
277,0.44572368421052627,0.2,0.2,0.15730337078651685,1
278,0.35855263157894735,0.0,0.0,0.15730337078651685,1
279,0.9391447368421052,0.2,0.2,0.15730337078651685,0
280,0.4161184210526316,0.4000000000000001,0.2,0.15730337078651685,1
281,0.35197368421052627,0.4000000000000001,0.4000000000000001,0.15730337078651685,3
282,0.7582236842105263,0.0,0.0,0.15730337078651685,0
283,0.44572368421052627,0.2,0.2,0.15730337078651685,1
284,0.3059210526315789,0.4000000000000001,0.2,0.15730337078651685,1
285,0.513157894736842,0.4000000000000001,0.2,0.15730337078651685,1
286,0.3059210526315789,0.4000000000000001,0.0,0.15730337078651685,1
287,0.3421052631578947,0.4000000000000001,0.4000000000000001,0.15730337078651685,3
288,0.3421052631578947,0.4000000000000001,0.4000000000000001,0.15730337078651685,3
289,0.5230263157894737,0.2,0.2,0.15730337078651685,1
290,0.38980263157894735,0.2,0.2,0.15730337078651685,1
291,0.35855263157894735,0.2,0.2,0.15730337078651685,1
292,0.5592105263157895,0.2,0.2,0.15730337078651685,1
293,0.32401315789473684,0.2,0.2,0.15730337078651685,1
294,0.9901315789473684,0.2,0.2,0.15730337078651685,0
295,0.8470394736842105,0.4000000000000001,0.4000000000000001,0.15730337078651685,2
296,0.4161184210526316,0.2,0.2,0.15730337078651685,1
297,0.20394736842105263,0.2,0.2,0.15730337078651685,1
298,0.35855263157894735,0.0,0.0,0.15730337078651685,1
299,0.35197368421052627,0.4000000000000001,0.4000000000000001,0.15730337078651685,3
300,0.35197368421052627,0.4000000000000001,0.4000000000000001,0.15730337078651685,3
301,0.8207236842105262,0.2,0.0,0.15730337078651685,0
302,0.35197368421052627,0.2,0.0,0.15730337078651685,1
303,0.8651315789473684,0.2,0.0,0.15730337078651685,0
304,0.944078947368421,0.4000000000000001,0.4000000000000001,0.15730337078651685,2
305,0.8453947368421052,0.4000000000000001,0.2,0.16104868913857678,0
306,0.8470394736842105,0.4000000000000001,0.4000000000000001,0.16104868913857678,2
307,0.8421052631578947,0.6000000000000001,0.2,0.16760299625468164,2
308,0.31743421052631576,0.2,0.2,0.16853932584269662,1
309,0.15296052631578946,0.4000000000000001,0.2,0.1704119850187266,1
310,0.7203947368421052,0.2,0.2,0.17228464419475656,0
311,0.44572368421052627,0.4000000000000001,0.4000000000000001,0.17602996254681647,3
312,0.5723684210526315,0.4000000000000001,0.2,0.17602996254681647,0
313,0.35855263157894735,0.0,0.0,0.17602996254681647,1
314,0.2532894736842105,0.0,0.0,0.17602996254681647,1
315,0.2894736842105263,0.4000000000000001,0.2,0.17602996254681647,1
316,0.4161184210526316,0.2,0.2,0.17602996254681647,1
317,0.024671052631578948,0.2,0.0,0.17602996254681647,1
318,0.35197368421052627,0.2,0.2,0.17602996254681647,1
319,0.7351973684210525,0.2,0.2,0.17602996254681647,0
320,0.7467105263157894,0.2,0.0,0.17602996254681647,0
321,0.33059210526315785,0.4000000000000001,0.2,0.17602996254681647,1
322,0.9342105263157894,0.2,0.2,0.17602996254681647,0
323,0.9391447368421052,0.2,0.2,0.17602996254681647,0
324,0.9539473684210525,0.2,0.2,0.17602996254681647,0
325,0.4671052631578947,0.0,0.0,0.17602996254681647,1
326,0.444078947368421,0.2,0.2,0.17602996254681647,1
327,0.35855263157894735,0.2,0.2,0.17602996254681647,1
328,0.35197368421052627,0.2,0.0,0.17602996254681647,1
329,0.44572368421052627,0.4000000000000001,0.2,0.17602996254681647,1
330,0.888157894736842,0.2,0.2,0.17602996254681647,0
331,0.35197368421052627,0.2,0.0,0.17602996254681647,1
332,0.8470394736842105,0.4000000000000001,0.2,0.17602996254681647,0
333,0.2944078947368421,0.4000000000000001,0.4000000000000001,0.17602996254681647,3
334,0.05098684210526316,0.2,0.2,0.17602996254681647,1
335,0.011513157894736841,0.4000000000000001,0.2,0.17602996254681647,1
336,0.15789473684210525,0.4000000000000001,0.2,0.17602996254681647,1
337,0.35197368421052627,0.2,0.2,0.17602996254681647,1
338,0.4161184210526316,0.4000000000000001,0.2,0.17602996254681647,1
339,0.35197368421052627,0.4000000000000001,0.2,0.17602996254681647,1
340,0.7171052631578947,0.4000000000000001,0.2,0.17602996254681647,0
341,0.32072368421052627,0.2,0.2,0.17602996254681647,1
342,0.8782894736842105,0.4000000000000001,0.4000000000000001,0.17602996254681647,2
343,0.35197368421052627,0.4000000000000001,0.2,0.17602996254681647,1
344,0.3421052631578947,0.6000000000000001,0.6000000000000001,0.17602996254681647,3
345,0.32072368421052627,0.2,0.0,0.17602996254681647,1
346,0.888157894736842,0.2,0.2,0.17602996254681647,0
347,0.7746710526315789,0.4000000000000001,0.0,0.17602996254681647,0
348,0.5986842105263157,0.4000000000000001,0.2,0.17602996254681647,0
349,0.7171052631578947,0.0,0.0,0.17602996254681647,0
350,0.6052631578947368,0.2,0.2,0.17602996254681647,0
351,0.44572368421052627,0.2,0.2,0.17602996254681647,1
352,0.35197368421052627,0.2,0.2,0.17602996254681647,1
353,0.35197368421052627,0.2,0.2,0.17602996254681647,1
354,0.35855263157894735,0.2,0.2,0.17602996254681647,1
355,0.35855263157894735,0.2,0.2,0.17602996254681647,1
356,0.20559210526315788,0.4000000000000001,0.2,0.17602996254681647,1
357,0.631578947368421,0.0,0.0,0.17602996254681647,0
358,0.444078947368421,0.2,0.2,0.17790262172284643,1
359,0.6052631578947368,0.4000000000000001,0.2,0.18352059925093633,0
360,0.6233552631578947,0.2,0.2,0.18539325842696627,0
361,0.35855263157894735,0.0,0.0,0.1947565543071161,1
362,0.22861842105263155,0.2,0.2,0.1947565543071161,1
363,0.14144736842105263,0.2,0.0,0.1947565543071161,1
364,0.8733552631578947,0.2,0.2,0.1947565543071161,0
365,0.9391447368421052,0.2,0.2,0.1947565543071161,0
366,0.9539473684210525,0.4000000000000001,0.2,0.1947565543071161,0
367,0.8782894736842105,0.2,0.2,0.1947565543071161,0
368,0.44572368421052627,0.4000000000000001,0.4000000000000001,0.1947565543071161,3
369,0.35855263157894735,0.2,0.0,0.1947565543071161,1
370,0.35197368421052627,0.2,0.2,0.1947565543071161,1
371,0.35855263157894735,0.2,0.0,0.1947565543071161,1
372,0.16611842105263158,0.2,0.0,0.1947565543071161,1
373,0.35855263157894735,0.2,0.2,0.1947565543071161,1
374,0.2845394736842105,0.2,0.2,0.1947565543071161,1
375,0.35197368421052627,0.0,0.0,0.1947565543071161,1
376,0.7171052631578947,0.4000000000000001,0.2,0.1947565543071161,0
377,0.8782894736842105,0.4000000000000001,0.2,0.1947565543071161,0
378,0.05756578947368421,0.2,0.0,0.1947565543071161,1
379,0.9473684210526315,0.4000000000000001,0.0,0.1947565543071161,0
380,0.4934210526315789,0.0,0.0,0.1947565543071161,1
381,0.4901315789473684,0.0,0.0,0.1947565543071161,1
382,0.8651315789473684,0.2,0.2,0.1947565543071161,0
383,0.9950657894736842,0.2,0.2,0.1947565543071161,0
384,0.35197368421052627,0.2,0.2,0.1947565543071161,1
385,0.35855263157894735,0.0,0.0,0.1947565543071161,1
386,1.0,0.4000000000000001,0.2,0.1947565543071161,0
387,0.9391447368421052,0.2,0.2,0.1947565543071161,0
388,0.9342105263157894,0.4000000000000001,0.2,0.1947565543071161,0
389,0.8782894736842105,0.4000000000000001,0.4000000000000001,0.1947565543071161,2
390,0.5164473684210527,0.0,0.0,0.1947565543071161,1
391,0.8766447368421052,0.2,0.2,0.1947565543071161,0
392,0.4473684210526315,0.2,0.2,0.1947565543071161,1
393,0.4161184210526316,0.2,0.2,0.1947565543071161,1
394,0.3700657894736842,0.2,0.2,0.1947565543071161,1
395,0.12664473684210525,0.2,0.2,0.1947565543071161,1
396,0.35855263157894735,0.2,0.2,0.1947565543071161,1
397,0.8717105263157894,0.2,0.2,0.1947565543071161,0
398,0.35197368421052627,0.2,0.2,0.1947565543071161,1
399,0.10032894736842105,0.2,0.2,0.1947565543071161,1
400,0.5921052631578947,0.0,0.0,0.1947565543071161,0
401,0.35197368421052627,0.2,0.2,0.1947565543071161,1
402,0.35197368421052627,0.4000000000000001,0.2,0.1947565543071161,1
403,0.35197368421052627,0.2,0.2,0.1947565543071161,1
404,0.0625,0.4000000000000001,0.4000000000000001,0.1947565543071161,3
405,0.5115131578947368,0.4000000000000001,0.4000000000000001,0.1947565543071161,3
406,0.6052631578947368,0.4000000000000001,0.2,0.1947565543071161,0
407,0.25164473684210525,0.0,0.0,0.1947565543071161,1
408,0.35197368421052627,0.2,0.2,0.1947565543071161,1
409,0.950657894736842,0.0,0.0,0.1947565543071161,0
410,0.9375,0.2,0.2,0.1947565543071161,0
411,0.9375,0.4000000000000001,0.2,0.1947565543071161,0
412,0.9391447368421052,0.2,0.2,0.1947565543071161,0
413,0.9391447368421052,0.2,0.2,0.1947565543071161,0
414,0.7171052631578947,0.4000000000000001,0.2,0.1947565543071161,0
415,0.4473684210526315,0.2,0.2,0.1947565543071161,1
416,0.8733552631578947,0.2,0.2,0.1947565543071161,0
417,0.4226973684210526,0.2,0.2,0.1947565543071161,1
418,0.35197368421052627,0.2,0.2,0.1947565543071161,1
419,0.8223684210526315,0.4000000000000001,0.0,0.1947565543071161,0
420,0.8470394736842105,0.4000000000000001,0.4000000000000001,0.1947565543071161,2
421,0.35197368421052627,0.2,0.0,0.1947565543071161,1
422,0.444078947368421,0.2,0.2,0.1947565543071161,1
423,0.35197368421052627,0.2,0.2,0.1947565543071161,1
424,0.569078947368421,0.0,0.0,0.1947565543071161,1
425,0.35855263157894735,0.2,0.0,0.1947565543071161,1
426,0.35197368421052627,0.4000000000000001,0.2,0.1947565543071161,1
427,0.42105263157894735,0.4000000000000001,0.2,0.1947565543071161,1
428,0.07072368421052631,0.4000000000000001,0.0,0.19850187265917602,1
429,0.600328947368421,0.4000000000000001,0.2,0.19850187265917602,0
430,0.888157894736842,0.4000000000000001,0.4000000000000001,0.20224719101123595,2
431,0.35197368421052627,0.2,0.2,0.20224719101123595,1
432,0.6151315789473684,0.2,0.2,0.20411985018726592,0
433,0.9523026315789473,0.4000000000000001,0.2,0.20411985018726592,0
434,0.35197368421052627,0.4000000000000001,0.2,0.20599250936329588,1
435,0.22368421052631576,0.2,0.2,0.20599250936329588,1
436,0.48026315789473684,0.2,0.2,0.21347191011235955,1
437,0.3470394736842105,0.2,0.2,0.2134831460674157,1
438,0.22532894736842105,0.2,0.0,0.2134831460674157,1
439,0.35855263157894735,0.2,0.0,0.2134831460674157,1
